Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-12d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logCPM
NM_008876	Pld2|-|DN-183N8.6|11 B3|11 42.99 cM|protein-coding	-2.55283684789124	3.31205904878458e-05	3.2455781924617497
NM_025821	Carhsp1|1200011K09Rik|Crhsp-24|D16Ertd465e|-|16 A1|16 4.26 cM|protein-coding	-2.53462792806496	1.1008106772432401e-05	5.08294686982402
NR_027860	Gm9199|EG668489|-|14 D3|14|pseudo	-2.51159798269569	4.958015669037829e-05	3.15387099190957
NM_009256	Serpinb9|BB283241|CAP-3|CAP3|PI-9|PI9|Spi6|ovalbumin|RP23-391I11.1|13 A3.3|13 13.79 cM|protein-coding	-2.50962863200542	9.63027615676329e-06	6.3742029566839005
NM_138953	Ell2|-|-|13 C1|13|protein-coding	-2.5074385028521897	4.0585324661768e-05	3.36571803577245
NM_033582	Pcdhgc4|-|-|18 B3|18|protein-coding	-2.4913405333924197	3.69460960277515e-05	3.58275500098656
NM_172705	Phf13|BC029632|Phf5|SPOC1|RP23-460D14.3|4 E2|4|protein-coding	-2.49021075987158	1.20276633043461e-05	5.99132810079957
NM_001167680	Rhbdf2|4732465I17Rik|Rhbdl6|RP23-313J14.3|11 E2|11|protein-coding	-2.48832734839703	1.2190809533250698e-05	5.99373717453618
NM_027334	Mettl7a1|2210414H16Rik|3300001H21Rik|Aam-B|Mettl7a|UbiE1|-|15|15 F3|protein-coding	-2.4873095966229304	3.1165525417708396e-05	3.8505329107026296
NR_029460	6530402F18Rik|mKIAA1857|mCG_145104|2|2|ncRNA	-2.48138506413054	1.64705656428875e-05	5.205402019561769
NM_022018	Fam129a|AI256368|AU019833|Niban|-|1 G2|1|protein-coding	-2.47955891950166	1.59827436630946e-05	5.3163116685472
NM_197990	1700025G04Rik|2610510E02Rik|2900042O04Rik|ENSMUSG00000073540|-|1 G2|1|protein-coding	-2.47652206359181	1.40996038955716e-05	5.80514355525558
NM_001164804	Coro2a|9030208C03Rik|AI563590|IR10|RP23-117B19.6|4 B1|4|protein-coding	-2.47469471358835	1.86081271398846e-05	5.04751928715522
NM_145367	Txndc5|AL022641|ERp46|PC-TRP|-|13 A3.3|13|protein-coding	-2.46515353498773	1.2190809533250698e-05	7.38136088335083
NM_001025615	Ccdc50|C3orf6|RP23-290F22.1|16 B2|16 18.98 cM|protein-coding	-2.4353992777394198	1.71321100728801e-05	6.84168719510594
NM_008354	Il12rb2|A930027I18Rik|IL-12RB2|Ifnm|-|6 C1|6 30.81 cM|protein-coding	-2.42388071433026	2.8179563134994896e-05	5.086432101230799
NM_007955	Ptprv|Esp|OST|OST-PTP|mOST-PTP|-|1|1|protein-coding	-2.4147041834795897	2.31399049517899e-05	6.02826718952028
NM_013793	Klra15|Ly49O|-|6 F3|6|protein-coding	-2.39876013837852	0.00047659674622552004	2.05171892029552
NM_009983	Ctsd|CD|CatD|-|7 F5|7|protein-coding	-2.3985755062502103	2.05512965125308e-05	10.9548442810162
NM_133914	Rasa4|AA793972|AW112107|BB079060|CAPRI|GAPL|-|5 G2|5|protein-coding	-2.39317456594246	5.64175002622063e-05	4.04422397199893
NM_177391	Fam109b|C920005C14Rik|IPIP27B|Ses2|-|15 E1|15|protein-coding	-2.38179530484761	0.000454476606164853	2.1499923983094402
NM_139117	Ybx3|Csda|Dpba|MSY3|MSY4|Yb2|dbpA|oxyR|-|6 F3|6|protein-coding	-2.37481527979771	2.9930494357978496e-05	6.62668873902611
NM_025994	Efhd2|2600015J22Rik|AA408606|D4Wsu27e|RP23-423G13.3|4 E1|4 74.75 cM|protein-coding	-2.3630031870432404	2.89553061191029e-05	8.385460883135151
NM_011284	Rpa2|AA409079|AI325195|AU020965|RPA34|Rf-A2|RP23-442A20.4|4 D2.3|4|protein-coding	-2.3616885425441803	3.4529023953851e-05	6.4139781854681095
NM_172449	Bzrap1|D230016K05|PRAX-1|mKIAA0612|RP23-449P23.4|11 C|11|protein-coding	-2.35692742360494	0.000185450710253602	2.9657025423318797
NM_033575	Pcdhgb2|-|-|18 B3|18|protein-coding	-2.35198577540067	0.000118675153235795	3.46635349871484
NM_033579	Pcdhgb7|-|-|18 B3|18|protein-coding	-2.3508359992341497	0.00011579904509718301	3.50737331075756
NM_033587	Pcdhga4|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033574	Pcdhgb1|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033585	Pcdhga2|mKIAA0588|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033583	Pcdhgc5|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033580	Pcdhgb8|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033593	Pcdhga10|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033590	Pcdhga7|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033584	Pcdhga1|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033586	Pcdhga3|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_001301259	Pcdha7-g|-|-|-|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033592	Pcdhga9|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033589	Pcdhga6|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_001174154	Pcdha4-g|-|-|-|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_001301256	Pcdha6-g|-|-|-|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_033588	Pcdhga5|-|-|18 B3|18|protein-coding	-2.34779950278766	0.000120318658384348	3.46288569706704
NM_173425	Fam124b|A830043J08Rik|-|1 C4|1|protein-coding	-2.34720026757056	0.00049328669380485	2.2257157229203197
NM_001162904	Mdm1|Arrd2|Mdm-1|-|10 C1-C3|10 66.65 cM|protein-coding	-2.33901482022823	0.000214013560118005	2.9509246960575894
NM_012057	Irf5|AW491843|mirf5|-|6 A3.3|6 12.36 cM|protein-coding	-2.33472181658618	0.000470470316805987	2.35870025921497
NM_001081117	Mki67|D630048A14Rik|Ki-67|Ki67|-|7|7 F3-F5|protein-coding	-2.3338579097436	0.000125842923108451	3.53410023007101
NM_201368	Xkr8|4931440N07Rik|AI597014|Gm1031|XRG8|mXkr8|RP23-442A20.2|4 D2.3|4|protein-coding	-2.32911498780584	8.939778170181891e-05	4.1167608889286695
NM_153533	Tenc1|C1-ten|nep|nph|-|15 F3|15 57.29 cM|protein-coding	-2.3282073321471803	0.000665235019813601	2.1061967788753404
NM_207648	H2-Q6|0610037M15Rik|H-2Q6|Qa-6|Qa6|-|17 B1|17 18.66 cM|protein-coding	-2.3194168141360696	4.1955443346678604e-05	8.590484841692849
NM_023124	H2-Q8|H-2Q8|MMS10-T|Ms10t|Qa-2|Qa-8|Qa8|-|17 B1|17|protein-coding	-2.31640569536412	4.3063611886976896e-05	8.59634168693314
NM_033594	Pcdhga11|-|-|18 B3|18|protein-coding	-2.31380226819179	0.00015342384180676898	3.47675177981754
NM_009712	Arsb|1110007C02Rik|AI480648|As-1|As-1r|As-1s|As-1t|As1|As1-r|As1-s|As1-t|Asr-1|Ast-1|-|13 C3-D1|13 47.88 cM|protein-coding	-2.3124243089623504	5.10629100864329e-05	6.589030043457071
NM_021439	Chst11|1110020P09Rik|C4ST|C4ST-1|C4ST1|C4s|-|10 C1|10|protein-coding	-2.30036155125079	6.5520379541453e-05	5.66204275793401
NM_009404	Tnfsf9|4-1BB-L|4-1BBL|AI848817|Cd137l|Ly63l|-|17 D|17|protein-coding	-2.2986033434218998	0.0005443429922104941	2.4173026520002203
NR_051981	H2-Q5|H-2Q5|Qa-5|Qa5|Qat-5|-|17 B1|17 19.17 cM|pseudo	-2.29642854776484	6.16518251847683e-05	6.259043825267461
NM_133643	Edaradd|1810032E07Rik|5830469M23Rik|A630043P06|cr|-|13 A1|13 4.77 cM|protein-coding	-2.29268000499962	0.000441975971025429	2.61167991920886
NR_004444	Zfhx2os|Zfhx2as|-|14 C2|14|ncRNA	-2.2912579358583196	0.000159822256847	3.6332137665326
NM_001114597	Ehbp1l1|G430002G23Rik|-|19 A|19|protein-coding	-2.28953874232751	5.92842163075369e-05	7.07997366204033
NM_011623	Top2a|Top-2|RP23-333D2.5|11 D|11 62.91 cM|protein-coding	-2.2772488491397103	9.7589523423186e-05	4.96422348773035
NM_010576	Itga4|CD49D|Itga4B|RP23-335P15.1|2 C3|2 47.38 cM|protein-coding	-2.27424137064256	6.056802222839979e-05	10.4338277419022
NM_001289716	Bcl2l1|Bcl(X)L|Bcl-XL|Bcl2l|BclX|bcl-x|bcl2-L-1|RP23-106A3.4|2 H1|2 75.41 cM|protein-coding	-2.2738592213408597	9.623939569647309e-05	5.10562074962429
NM_146137	Amigo1|Amigo|ali2|RP23-89M15.6|3 F2.3|3|protein-coding	-2.2730133041654903	0.000129742186016088	4.19840465043609
NM_011234	Rad51|AV304093|Rad51a|Reca|RP23-15I21.4|2 F1|2 59.92 cM|protein-coding	-2.27097123296245	0.00108051514490478	2.00483781179978
NM_001291058	Cd68|Lamp4|Scard1|gp110|-|11 B3|11 42.86 cM|protein-coding	-2.26539692282282	0.000193419872424054	3.6301454001906
NM_033578	Pcdhgb6|-|-|18 B3|18|protein-coding	-2.26429240317414	0.00022017653281607	3.47679640033068
NM_033591	Pcdhga8|mKIAA4054|-|18 B3|18|protein-coding	-2.26429240317414	0.00022017653281607	3.47679640033068
NM_025429	Serpinb1a|1190005M04Rik|AI325983|EI|EIA|ELANH2|LEI|M/NEI|MNEI|PI2|RP23-427P14.4|13 A4|13 13.75 cM|protein-coding	-2.2636805393022597	0.000249509538051248	3.32826429742221
NM_009402	Pglyrp1|PGRP|PGRP-S|Pglyrp|Tag7|Tasg7|Tnfsf3l|-|7|7 A3|protein-coding	-2.2621188451114	0.000109008605298545	5.02905717201504
NR_029555	Mir142|Mirn142|miR-142|mmu-mir-142|-|11|11|ncRNA	-2.2539689687483997	0.000755611100437828	2.38101024249771
NM_201352	Gdpd5|BC024955|Gde2|-|7 E2|7|protein-coding	-2.2421720967949	0.00018412140207613701	4.0043237414067105
NM_023670	Igf2bp3|2610101N11Rik|AA522010|AL022933|AU045931|IMP-3|IMP3|Koc13|Neilsen|mimp3|-|6 B2.3|6 23.82 cM|protein-coding	-2.2266290722761	0.000420509049454639	3.0561383181992503
NM_033577	Pcdhgb5|-|-|18 B3|18|protein-coding	-2.22428418532456	0.000293762047522336	3.48370181946486
NM_001284409	Casp3|A830040C14Rik|AC-3|Apopain|CASP-3|CC3|CPP-32|CPP32|Caspase-3|Lice|SCA-1|Yama|mldy|-|8 B1.1|8 26.39 cM|protein-coding	-2.2228989826002596	0.000127831896352693	5.4757421876238705
NM_001165949	Pias3|Pias3l|-|3 F2.1|3|protein-coding	-2.22112875119759	0.000144690663894676	5.09449829257293
NM_001004164	Gnptab|EG432486|mKIAA1208|-|10 C1|10|protein-coding	-2.21943774833711	0.000101274448481945	7.73548003577246
NM_001099917	Smim24|2210404O07Rik|-|10 C1|10|protein-coding	-2.20376883949437	0.00128389788088345	2.1587417408558403
NM_010430	Hic1|AA408311|HIC-1|RP23-143A14.2|11 B5|11 45.76 cM|protein-coding	-2.1995798231438903	0.000683220975490792	2.7435089056901902
NM_008593	Foxd2|AI426778|Mf2|RP23-295C20.1|4 D1|4 52.73 cM|protein-coding	-2.1948485074577	0.0012159576133332	2.28994430864818
NM_010212	Fhl2|FHL-2|SLIM-3|SLIM3|-|1 B|1|protein-coding	-2.19436238941726	0.000277341799873808	3.92332383057252
NM_183370	Sytl3|A430092N21|Slp3|Slp3-a|Slp3-b|mFLJ00307|-|17|17 A1|protein-coding	-2.17648221064593	0.000167409660788398	6.077564088910051
NM_001100460	Zbtb42|EG382639|Gm5188|simiRP58|-|12 F1|12|protein-coding	-2.1757680473706897	0.000258469750857895	4.47500785734087
NM_021493	Arhgap23|A330041B18Rik|RP23-157O10.5|11 D|11|protein-coding	-2.17429928134518	0.00080298233639674	2.7549327615801
NM_009104	Rrm2|AA407299|R2|-|12 A1.3|12 8.5 cM|protein-coding	-2.17181691513797	0.000318319913173515	3.98757636724042
NM_001039198	Zfhx2|ZFH-5|-|14 C3|14|protein-coding	-2.16791190977959	0.000169107219834953	6.47704820271853
NR_106188	Mir1668|mmu-mir-1668|-|-|ncRNA	-2.16579883029372	0.000412233308132001	3.6021084198411697
NM_001130412	Lpin1|4631420P06|Kiaa0188|Lipin1|fld|mKIAA0188|-|12 A1.1|12 7.9 cM|protein-coding	-2.16539402696911	0.000158768847378529	7.40581319039203
NM_033595	Pcdhga12|Pcdh13|pc2c|-|18 C|18|protein-coding	-2.16412256380109	0.000443983730025875	3.5109105941241605
NM_175130	Trpm4|1110030C19Rik|AW047689|LTRPC4|LTrpC-4|TRPM4B|-|7 B4|7|protein-coding	-2.15684802044078	0.000362368528399531	3.9484040299735295
NM_172729	Nod1|C230079P11|Card4|F830007N14Rik|Nlrc1|-|6 B3|6|protein-coding	-2.15106005501024	0.000173370180084348	8.03419734165229
NM_018784	St3gal6|1700023B24Rik|AI930218|AW552396|Siat10|St3galVI|RP24-293N14.3|16 C1.2|16|protein-coding	-2.15104051575121	0.00019414166012074	6.47275679222685
NM_198299	Enkd1|AI606951|E130303B06Rik|-|8 D3|8|protein-coding	-2.14860796335586	0.0021264452663762802	2.01445408163329
NM_146186	Wdr62|2310038K02Rik|-|7 B1|7|protein-coding	-2.1477608581074397	0.000485385865838533	3.53427233663729
NM_016764	Prdx4|AOE372|Prx-iv|Prx4|TRANK|RP23-395K13.3|X F3|X 72.38 cM|protein-coding	-2.1432514122096697	0.000514408600404778	3.49402049021132
NM_030712	Cxcr6|BB217514|BONZO|STRL33|-|9 F|9 74.57 cM|protein-coding	-2.14313014774113	0.00018531640439963998	8.06329915219173
NM_031997	Tmem2|-|-|19 B|19|protein-coding	-2.1366379435267	0.00120789757955984	2.59287890411842
NR_001277	Snord33|Rnu33|U33|-|7 B4|7|snoRNA	-2.13413069391654	0.00143498712158822	2.44586007215642
NM_008983	Ptprk|AI853699|PTPk|RPTPkappa|-|10 A4|10 15.06 cM|protein-coding	-2.13359321123434	0.000470253306491151	3.74047980684204
NM_009451	Tubb4a|AI325297|M(beta)4|Tubb|Tubb4|-|17 D|17 29.66 cM|protein-coding	-2.12897223938776	0.000608776597134846	3.40637601893938
NM_019803	Ube2g2|1110003O05Rik|D10Xrf369|UBC7|Ubc7p|-|10 C1|10 39.72 cM|protein-coding	-2.11286732622584	0.00023838675290812202	7.76055213995885
NM_033576	Pcdhgb4|-|-|18 B3|18|protein-coding	-2.11051464783171	0.000646512851874844	3.50422212097816
NM_001048176	Cerkl|Gm1958|Rp26|RP23-335P15.2|2 C3|2|protein-coding	-2.10506636458604	0.000470253306491151	4.34909215611046
NM_001025577	Maf|2810401A20Rik|A230108G15Rik|AW047063|c-maf|-|8 E1|8 62.61 cM|protein-coding	-2.1044153200386204	0.00211389706027329	2.2176966269537997
NM_009145	Nptn|AW554172|SDR-1|Sdfr1|-|9 B|9|protein-coding	-2.10047491851269	0.000262243160537565	7.96966299160753
NM_172442	Dtx4|AI449438|BC044798|D930042H13|RNF155|-|19 A|19|protein-coding	-2.09750770165898	0.000484032607492316	4.3825622160260895
NM_009895	Cish|AI385595|CIS1|Cis|F17|F23|-|9 F1|9 57.99 cM|protein-coding	-2.09710201394614	0.00046025868360442693	4.5652762138142995
NM_001042699	Syne3|nesprin-3|-|12 E|12|protein-coding	-2.08905529627964	0.000488881306080363	4.49732882492539
NM_173347	Prune|9230112O05Rik|C130058A12|DRES-17|HTCD37|PRUNEM1|Prune-M1|-|3 F2.1|3|protein-coding	-2.08631764629164	0.000337231104978161	6.255250681510019
NM_008655	Gadd45b|AI323528|Myd118|-|10 C1|10 39.72 cM|protein-coding	-2.07288356684834	0.000434417740520444	5.3138198566703
NM_030207	Sfi1|-|RP23-191E3.10-002|11 A1|11|protein-coding	-2.07192775534536	0.000339492516401768	7.39570619713943
NM_153083	Thtpa|AW122966|-|14 C1|14|protein-coding	-2.0712512290858798	0.000425248451261825	5.48362978257756
NM_177056	Tmem198|A230078I05Rik|Tmem198-1|Tmem198a|-|1 C4|1|protein-coding	-2.0699376879297002	0.0018591653488582698	2.57375152986871
NM_183276	Nbeal2|1110014F23Rik|BC042396|mKIAA0540|-|9 F2|9|protein-coding	-2.06504007306719	0.000340488138549806	9.974651624137461
NM_028460	Pear1|3110045G13Rik|Jedi-1|Megf12|-|3 F1|3|protein-coding	-2.06390235942792	0.000411467277567926	6.1041130196453395
NM_008688	Nfic|1110019L22Rik|1500041O16Rik|AA589446|AI746521|NF1-C|-|10 C1|10 39.72 cM|protein-coding	-2.06280439877149	0.000370121420808322	7.01975806694118
NM_009794	Capn2|AI326419|Capa-2|Capa2|m-calpain|m-calpin|-|1 H5|1|protein-coding	-2.06183050963678	0.000365264228822305	7.51409644294985
NM_001081304	Atf6|9130025P16Rik|9630036G24|AA789574|Atf6alpha|ESTM49|-|1 H3|1 76.96 cM|protein-coding	-2.05871573778562	0.00043430820512864904	6.03155708935316
NM_020282	Nqo2|NMO2|Nmor2|Ox2|-|13 A4|13 14.01 cM|protein-coding	-2.05593419342858	0.000552817790979602	4.86798632637094
NM_001289645	Pxylp1|9430094M07Rik|Acpl2|BB177120|C130099A20Rik|-|9 E3.3|9|protein-coding	-2.04742057466054	0.000443983730025875	6.60553405549938
NM_007760	Crat|AW107812|CARAT|RP23-395P6.8|2 B|2 21.69 cM|protein-coding	-2.0360831650241296	0.0013401797267596199	3.18833248701042
NM_010333	S1pr2|1100001A16Rik|Edg5|Gpcr13|H218|LPb2|S1P2|-|9 A3|9 7.68 cM|protein-coding	-2.0307995409343502	0.000738403837140294	4.53755633947213
NM_025491	Susd3|1700017I11Rik|2810440J20Rik|-|13|13 B1|protein-coding	-2.02543957097114	0.000886078747114813	4.21319118701498
NM_020590	Gabarapl1|3110025G09Rik|9130422N19Rik|AI196471|Apg8l|Atg8l|GECI|MNCb-0091|6 F3|6|protein-coding	-2.02489259076911	0.000857476598731605	4.1258689039741006
NM_030697	Kank3|0610013D04Rik|Ankrd47|D17Ertd288e|NG28|-|17 B1|17 17.98 cM|protein-coding	-2.01990509615107	0.0039006001568449296	2.1064500815074
NM_009259	Spn|A630014B01Rik|Cd43|Galgp|Ly-48|Ly48|-|7 F3-F4|7 69.35 cM|protein-coding	-2.01931158482744	0.0004819373728432481	11.1107313264274
NM_013754	Insl6|RIF1|-|19|19 C3|protein-coding	-2.01901953860915	0.0010975063649863801	3.66403854200306
NM_011771	Ikzf3|5830411O07Rik|Aiolos|Zfpn1a3|Znfn1a3|RP23-355L10.12-001|11 D|11|protein-coding	-2.01727267703258	0.000496034223647258	9.01260663596374
NR_027958	D930048N14Rik|AI315703|R75254|RP23-79E13.6|11 B1.3|11|ncRNA	-2.01727148057911	0.00169214654324871	3.03778375228863
NM_146167	Gimap7|IAN7|Ian3|-|6 B2.3|6|protein-coding	-2.01462881550479	0.000569762779974905	6.436190881382131
NM_001201460	H2-Q9|H-2Q9|Ped|Qa-2|Qa-9|Qa9|-|17|17|protein-coding	-2.0130189577561297	0.000509748761234987	9.50065265606068
NM_010394	H2-Q7|H-2Q7|Ped|Q9|Qa-2|Qa-7|Qa7|-|17 B1|17 18.67 cM|protein-coding	-2.01257830304443	0.0005112620299298031	9.49895885838068
NM_207244	Cd200r4|F630107N04Rik|MCD200RLa|-|16 B4|16|protein-coding	-2.0121112895321103	0.0018243711816685801	2.9855068931072903
NM_144818	Ncaph|A730011O11Rik|Brrn1|HCAP-H|mKIAA0074|-|2 F1|2|protein-coding	-2.00244582823164	0.00261376778472033	2.64908021402487
NM_010444	Nr4a1|GFRP1|Gfrp|Hbr-1|Hbr1|Hmr|N10|NGFI-B|NGFIB|NP10|TIS1|TR3|nur77|-|15|15 F|protein-coding	-2.00224872352395	0.00056787910234308	8.243087802398481
NR_045710	Gm9833|ENSMUSG00000049230|-|3 A1|3|pseudo	-1.99526789386952	0.0031915627380987603	2.4807400042416403
NM_173752	Lgalsl|1110067D22Rik|A530071M23|Grpa|Hspc159|Lgalsla|RP23-455B19.1|11 A3.1|11 13.53 cM|protein-coding	-1.99295462407068	0.0016850466723703	3.2581488832647096
NM_009502	Vcl|9430097D22|AA571387|AI462105|AW545629|-|14 A3|14 11.53 cM|protein-coding	-1.99212899606518	0.00130317861254214	3.6880578443856096
NM_026675	Nudt22|0610006K04Rik|AI851793|AW545547|-|19 A|19|protein-coding	-1.99190758175174	0.00121175502578372	3.82959003625838
NR_106176	Mir142b|mmu-mir-142b|-|-|ncRNA	-1.98370057314042	0.00117567814137633	4.2317165058036
NM_027722	Nudt4|4933436C10Rik|DIPP2|DIPP2alpha|DIPP2beta|HDCMB47P|-|10|10|protein-coding	-1.96628948753969	0.000854173191332127	6.12688797796319
NM_009516	Wee1|Wee1A|-|7 F1|7|protein-coding	-1.9591369478408798	0.00421052491264382	2.41759993233257
NM_145070	Hip1r|AA410023|mKIAA0655|-|5 F|5|protein-coding	-1.95862487052821	0.0008265602043709571	7.028708846338871
NM_013730	Slamf1|4933415F16|AA177906|CD150|CDw150|ESTM51|IPO-3|Slam|-|1 H3|1 79.54 cM|protein-coding	-1.9581511731288899	0.00137690577066361	4.10604281848832
NM_027172	Slc52a3|2310046K01Rik|RFT2|RP23-214I20.4|2|2 H1|protein-coding	-1.9557038129187099	0.00463447382971438	2.2664469234015
NM_177282	Mical2|5330438E18Rik|9530064J02|MICAL-2|mKIAA0750|-|7 E3|7|protein-coding	-1.9547218504083401	0.0048728586866434295	2.22604738020588
NM_011723	Xdh|XO|Xor|Xox-1|Xox1|-|17 E2|17 45.25 cM|protein-coding	-1.95168524207494	0.0009203492611047269	6.557207703474161
NM_001198971	BC049352|-|-|-|protein-coding	-1.951404215354	0.0057229159587198295	2.09758120745714
NM_015747	Slc20a1|AI607883|Glvr-1|Glvr1|RP23-160G19.2|2 F1|2 62.79 cM|protein-coding	-1.95099894354163	0.000832036600929219	8.86149574120146
NM_027238	Ttc39b|1810054D07Rik|9130422G05Rik|AI450603|AV103077|AW215585|RP23-17O21.2|4 C3|4|protein-coding	-1.94769722238731	0.000925854127503958	6.7667487108455004
NM_009344	Phlda1|DT1P1B11|TDAG51|Tdag|-|10 D1|10|protein-coding	-1.9443139040426498	0.0011358974037932199	5.250928747633701
NR_033402	Tyms|Ts|-|5 B1|5 15.81 cM|protein-coding	-1.9417030422639798	0.00217787827337928	3.36995224228268
NM_009302	Swap70|70kDa|AV235546|-|7 F1|7 57.7 cM|protein-coding	-1.94035722286727	0.0017074136650026199	3.8929448953698396
NM_029758	Fam49a|2410157M17Rik|9630047E15|D12Ertd553e|-|12 A1.1|12 5.63 cM|protein-coding	-1.93564262498724	0.0010095075299760901	6.72061912949716
NM_011454	Serpinb6b|NK13|Spi12|ovalbumin|RP23-391I11.3|13 A3.3|13 13.78 cM|protein-coding	-1.9302318806025702	0.0011316514090605801	6.0175680882401705
NM_019933	Ptpn4|PTPMEG|Ptn4|TEP|TEP/mPTPMEG|hPTP-MEG|-|1 E2|1 52.39 cM|protein-coding	-1.92955979376912	0.0011862194861263198	5.75051543527765
NM_010276	Gem|AV020497|RP23-54P14.1|4 A1|4 5.34 cM|protein-coding	-1.9292429009282	0.00142195942987116	4.75342202845183
NM_008400	Itgal|(p180)|Cd11a|LFA-1|LFA-1A|Ly-15|Ly-21|-|7 F3|7 69.44 cM|protein-coding	-1.92114529692179	0.00101938599164069	10.837654349947801
NM_008404	Itgb2|2E6|AI528527|Cd18|LAD|LCAMB|Lfa1|MF17|-|10 C1|10 39.72 cM|protein-coding	-1.9182187720289998	0.00104371395500191	10.6933408231189
NM_019835	B4galt5|9430078I07Rik|AW049941|AW539721|RP23-105M23.2|2 H3|2|protein-coding	-1.90986128933223	0.00115851210109252	7.6958864098961195
NM_013613	Nr4a2|HZF-3|NOT|Nurr1|RNR-1|TINOR|TINUR|RP23-271B15.1|2 C1.1|2 31.66 cM|protein-coding	-1.9097152175000602	0.00164678846303991	4.74489106110578
NM_025654	Rdm1|2410008M22Rik|AW212028|Rad52b|RP23-382C19.5|11 D|11|protein-coding	-1.90967039078517	0.00169869994524269	4.645772344199361
NM_009387	Tk1|D530002A18Rik|Tk-1|Tk1a|Tk1b|RP23-151N19.8|11 E1-E2|11 82.96 cM|protein-coding	-1.90917778308742	0.0052423805298627	2.4808218802876203
NM_029840	Tstd3|2610029I01Rik|-|4 A3|4|protein-coding	-1.90727595514301	0.00215345130958509	3.86694221559225
NM_009112	S100a10|42C|AA409961|AL024248|CAL12|CLP11|Cal1l|p10|p11|-|3 F1-F2|3 40.51 cM|protein-coding	-1.9028748257036001	0.00118768415802228	9.06599475198709
NM_024223	Crip2|0610010I23Rik|AW743261|C77570|CRP2|CRP4|Crp|ESP1|Hlp|-|12 F1|12 61.57 cM|protein-coding	-1.9015190897722098	0.00433806729105059	2.7437893488399907
NM_145375	Tm6sf1|AI428514|BC023123|C630016D09Rik|-|7 D1|7|protein-coding	-1.89998169603616	0.00128389788088345	6.90372833872658
NM_001162917	Dennd4a|AI115600|AI851943|F730015K02Rik|mCG_145419|9 C|9|protein-coding	-1.89873600547638	0.00135509686700284	6.426996464641331
NR_040613	Acss2os|4930471I20Rik|RP23-260N23.5|2|2|ncRNA	-1.8947374415014397	0.00346882497469594	3.11957281657009
NM_025590	Acot11|1110020M10Rik|2010309H15Rik|AW060409|BFIT|BFIT1|Thea|Them1|mKIAA0707|RP23-97O7.8|4 C7|4|protein-coding	-1.8854705550409698	0.00237675648983409	4.15428379150226
NM_011777	Zyx|9530098H06Rik|R75157|-|6 B2.1|6|protein-coding	-1.88249545467484	0.00137314165436132	9.77884831405756
NM_029023	Scpep1|2410018F01Rik|4833411K15Rik|AI957256|Risc|RP23-176J13.1|11 C|11|protein-coding	-1.88072054122852	0.00307164399339237	3.45986060891248
